series_id,series_name,source_name,country_id,country_name,region,income_group,year,value
9854,"Economic Freedom of the World: Legal system and property rights, regulatory restrictions/costs on the sale of real property, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2007,9.82579
9854,"Economic Freedom of the World: Legal system and property rights, regulatory restrictions/costs on the sale of real property, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2006,9.792919
9854,"Economic Freedom of the World: Legal system and property rights, regulatory restrictions/costs on the sale of real property, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2005,9.792919
9854,"Economic Freedom of the World: Legal system and property rights, regulatory restrictions/costs on the sale of real property, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2004,9.722249
9854,"Economic Freedom of the World: Legal system and property rights, regulatory restrictions/costs on the sale of real property, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2003,9.722249
9854,"Economic Freedom of the World: Legal system and property rights, regulatory restrictions/costs on the sale of real property, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2002,9.722249
9854,"Economic Freedom of the World: Legal system and property rights, regulatory restrictions/costs on the sale of real property, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2001,9.722249
9854,"Economic Freedom of the World: Legal system and property rights, regulatory restrictions/costs on the sale of real property, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2000,9.722249
9855,"Economic Freedom of the World: Legal system and property rights, reliability of police, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2018,6.669861
9855,"Economic Freedom of the World: Legal system and property rights, reliability of police, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2017,5.844935
9855,"Economic Freedom of the World: Legal system and property rights, reliability of police, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2016,5.714028
9855,"Economic Freedom of the World: Legal system and property rights, reliability of police, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2015,5.675676
9855,"Economic Freedom of the World: Legal system and property rights, reliability of police, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2014,4.990241
9855,"Economic Freedom of the World: Legal system and property rights, reliability of police, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2013,4.990241
9855,"Economic Freedom of the World: Legal system and property rights, reliability of police, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2012,5.07495
9855,"Economic Freedom of the World: Legal system and property rights, reliability of police, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2011,4.645708
9855,"Economic Freedom of the World: Legal system and property rights, reliability of police, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2010,4.099088
9855,"Economic Freedom of the World: Legal system and property rights, reliability of police, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2009,3.819416
9855,"Economic Freedom of the World: Legal system and property rights, reliability of police, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2008,3.976549
9855,"Economic Freedom of the World: Legal system and property rights, reliability of police, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2007,4.28276
9855,"Economic Freedom of the World: Legal system and property rights, reliability of police, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2006,4.366344
9855,"Economic Freedom of the World: Legal system and property rights, reliability of police, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2005,4.632035
9855,"Economic Freedom of the World: Legal system and property rights, reliability of police, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2004,4.632035
9855,"Economic Freedom of the World: Legal system and property rights, reliability of police, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2003,4.632035
9855,"Economic Freedom of the World: Legal system and property rights, reliability of police, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2002,4.632035
9855,"Economic Freedom of the World: Legal system and property rights, reliability of police, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2001,4.632035
9855,"Economic Freedom of the World: Legal system and property rights, reliability of police, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2000,4.632035
62401,"Economic Freedom of the World: Gender Legal Rights Adjustment, index score (0-1, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2018,1.0
62401,"Economic Freedom of the World: Gender Legal Rights Adjustment, index score (0-1, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2017,1.0
62401,"Economic Freedom of the World: Gender Legal Rights Adjustment, index score (0-1, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2016,1.0
62401,"Economic Freedom of the World: Gender Legal Rights Adjustment, index score (0-1, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2015,1.0
62401,"Economic Freedom of the World: Gender Legal Rights Adjustment, index score (0-1, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2014,1.0
62401,"Economic Freedom of the World: Gender Legal Rights Adjustment, index score (0-1, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2013,1.0
62401,"Economic Freedom of the World: Gender Legal Rights Adjustment, index score (0-1, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2012,1.0
62401,"Economic Freedom of the World: Gender Legal Rights Adjustment, index score (0-1, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2011,1.0
62401,"Economic Freedom of the World: Gender Legal Rights Adjustment, index score (0-1, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2010,1.0
62401,"Economic Freedom of the World: Gender Legal Rights Adjustment, index score (0-1, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2009,1.0
62401,"Economic Freedom of the World: Gender Legal Rights Adjustment, index score (0-1, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2008,1.0
62401,"Economic Freedom of the World: Gender Legal Rights Adjustment, index score (0-1, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2007,1.0
62401,"Economic Freedom of the World: Gender Legal Rights Adjustment, index score (0-1, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2006,1.0
62401,"Economic Freedom of the World: Gender Legal Rights Adjustment, index score (0-1, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2005,1.0
62401,"Economic Freedom of the World: Gender Legal Rights Adjustment, index score (0-1, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2004,1.0
62401,"Economic Freedom of the World: Gender Legal Rights Adjustment, index score (0-1, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2003,1.0
62401,"Economic Freedom of the World: Gender Legal Rights Adjustment, index score (0-1, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2002,1.0
62401,"Economic Freedom of the World: Gender Legal Rights Adjustment, index score (0-1, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2001,1.0
62401,"Economic Freedom of the World: Gender Legal Rights Adjustment, index score (0-1, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2000,1.0
9894,"Economic Freedom of the World: Legal system and property rights, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2018,5.982107
9894,"Economic Freedom of the World: Legal system and property rights, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2017,5.732254
9894,"Economic Freedom of the World: Legal system and property rights, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2016,5.679441
9894,"Economic Freedom of the World: Legal system and property rights, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2015,5.633495
9894,"Economic Freedom of the World: Legal system and property rights, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2014,5.650553
9894,"Economic Freedom of the World: Legal system and property rights, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2013,5.672424
9894,"Economic Freedom of the World: Legal system and property rights, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2012,5.664902
9894,"Economic Freedom of the World: Legal system and property rights, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2011,5.657365
9894,"Economic Freedom of the World: Legal system and property rights, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2010,5.527416
9894,"Economic Freedom of the World: Legal system and property rights, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2009,5.510577
9894,"Economic Freedom of the World: Legal system and property rights, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2008,5.537976
9894,"Economic Freedom of the World: Legal system and property rights, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2007,5.602783
9894,"Economic Freedom of the World: Legal system and property rights, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2006,5.582738
9894,"Economic Freedom of the World: Legal system and property rights, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2005,5.604788
9894,"Economic Freedom of the World: Legal system and property rights, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2004,5.438107
9894,"Economic Freedom of the World: Legal system and property rights, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2003,5.450055
9894,"Economic Freedom of the World: Legal system and property rights, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2002,5.427801
9894,"Economic Freedom of the World: Legal system and property rights, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2001,5.530909
9894,"Economic Freedom of the World: Legal system and property rights, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2000,5.558164
9880,"Economic Freedom of the World: Sound money, money growth, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2018,9.110175
9880,"Economic Freedom of the World: Sound money, money growth, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2017,9.1025
9880,"Economic Freedom of the World: Sound money, money growth, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2016,9.078264
9880,"Economic Freedom of the World: Sound money, money growth, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2015,9.535895
9880,"Economic Freedom of the World: Sound money, money growth, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2014,9.526631
9880,"Economic Freedom of the World: Sound money, money growth, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2013,9.41139
9880,"Economic Freedom of the World: Sound money, money growth, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2012,9.665126
9880,"Economic Freedom of the World: Sound money, money growth, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2011,9.420558
9880,"Economic Freedom of the World: Sound money, money growth, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2010,9.635997
9880,"Economic Freedom of the World: Sound money, money growth, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2009,9.457768
9880,"Economic Freedom of the World: Sound money, money growth, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2008,8.139626
9880,"Economic Freedom of the World: Sound money, money growth, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2007,7.246749
9880,"Economic Freedom of the World: Sound money, money growth, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2006,8.906918
9880,"Economic Freedom of the World: Sound money, money growth, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2005,7.560102
9880,"Economic Freedom of the World: Sound money, money growth, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2004,9.009912
9880,"Economic Freedom of the World: Sound money, money growth, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2003,7.730646
9880,"Economic Freedom of the World: Sound money, money growth, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2002,0.0
9880,"Economic Freedom of the World: Sound money, money growth, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2001,0.0
9880,"Economic Freedom of the World: Sound money, money growth, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2000,0.0
9864,"Economic Freedom of the World: Sound money, money growth (adjusted for GDP growth) (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2018,4.449125
9864,"Economic Freedom of the World: Sound money, money growth (adjusted for GDP growth) (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2017,4.4875
9864,"Economic Freedom of the World: Sound money, money growth (adjusted for GDP growth) (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2016,4.60868
9864,"Economic Freedom of the World: Sound money, money growth (adjusted for GDP growth) (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2015,2.320525
9864,"Economic Freedom of the World: Sound money, money growth (adjusted for GDP growth) (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2014,2.366843
9864,"Economic Freedom of the World: Sound money, money growth (adjusted for GDP growth) (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2013,2.943052
9864,"Economic Freedom of the World: Sound money, money growth (adjusted for GDP growth) (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2012,1.67437
9864,"Economic Freedom of the World: Sound money, money growth (adjusted for GDP growth) (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2011,-2.897211
9864,"Economic Freedom of the World: Sound money, money growth (adjusted for GDP growth) (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2010,1.820013
9864,"Economic Freedom of the World: Sound money, money growth (adjusted for GDP growth) (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2009,2.711162
9864,"Economic Freedom of the World: Sound money, money growth (adjusted for GDP growth) (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2008,9.301872
9864,"Economic Freedom of the World: Sound money, money growth (adjusted for GDP growth) (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2007,13.766255
9864,"Economic Freedom of the World: Sound money, money growth (adjusted for GDP growth) (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2006,5.465412
9864,"Economic Freedom of the World: Sound money, money growth (adjusted for GDP growth) (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2005,12.199492
9864,"Economic Freedom of the World: Sound money, money growth (adjusted for GDP growth) (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2004,4.950441
9864,"Economic Freedom of the World: Sound money, money growth (adjusted for GDP growth) (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2003,11.346772
9864,"Economic Freedom of the World: Sound money, money growth (adjusted for GDP growth) (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2002,0.0
9864,"Economic Freedom of the World: Sound money, money growth (adjusted for GDP growth) (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2001,0.0
9864,"Economic Freedom of the World: Sound money, money growth (adjusted for GDP growth) (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2000,0.0
9879,"Economic Freedom of the World: Sound money, standard deviation of inflation, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2018,9.617362
9879,"Economic Freedom of the World: Sound money, standard deviation of inflation, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2017,9.539211
9879,"Economic Freedom of the World: Sound money, standard deviation of inflation, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2016,9.263496
9879,"Economic Freedom of the World: Sound money, standard deviation of inflation, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2015,9.134324
9879,"Economic Freedom of the World: Sound money, standard deviation of inflation, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2014,8.502655
9879,"Economic Freedom of the World: Sound money, standard deviation of inflation, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2013,8.453809
9879,"Economic Freedom of the World: Sound money, standard deviation of inflation, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2012,8.211887
9879,"Economic Freedom of the World: Sound money, standard deviation of inflation, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2011,8.704971
9879,"Economic Freedom of the World: Sound money, standard deviation of inflation, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2010,8.71688
9879,"Economic Freedom of the World: Sound money, standard deviation of inflation, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2009,8.97283
9879,"Economic Freedom of the World: Sound money, standard deviation of inflation, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2008,9.180357
9879,"Economic Freedom of the World: Sound money, standard deviation of inflation, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2007,9.555646
9879,"Economic Freedom of the World: Sound money, standard deviation of inflation, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2006,9.4019
9879,"Economic Freedom of the World: Sound money, standard deviation of inflation, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2005,9.407113
9879,"Economic Freedom of the World: Sound money, standard deviation of inflation, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2004,8.838537
9875,"Economic Freedom of the World: Sound money, standard deviation of inflation (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2018,0.956595
9875,"Economic Freedom of the World: Sound money, standard deviation of inflation (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2017,1.151974
9875,"Economic Freedom of the World: Sound money, standard deviation of inflation (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2016,1.84126
9875,"Economic Freedom of the World: Sound money, standard deviation of inflation (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2015,2.16419
9875,"Economic Freedom of the World: Sound money, standard deviation of inflation (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2014,3.743362
9875,"Economic Freedom of the World: Sound money, standard deviation of inflation (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2013,3.865477
9875,"Economic Freedom of the World: Sound money, standard deviation of inflation (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2012,4.470282
9875,"Economic Freedom of the World: Sound money, standard deviation of inflation (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2011,3.237572
9875,"Economic Freedom of the World: Sound money, standard deviation of inflation (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2010,3.2078
9875,"Economic Freedom of the World: Sound money, standard deviation of inflation (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2009,2.567924
9875,"Economic Freedom of the World: Sound money, standard deviation of inflation (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2008,2.049106
9875,"Economic Freedom of the World: Sound money, standard deviation of inflation (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2007,1.110884
9875,"Economic Freedom of the World: Sound money, standard deviation of inflation (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2006,1.49525
9875,"Economic Freedom of the World: Sound money, standard deviation of inflation (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2005,1.482217
9875,"Economic Freedom of the World: Sound money, standard deviation of inflation (percentage)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2004,2.903659
9878,"Economic Freedom of the World: Sound money, inflation rate (most recent year), index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2018,9.495953
